user_id,age,sex,last_month_salary,number_dependents
29824,50,F,5833,2
29825,47,M,26691,2
29826,47,F,2500,0
29827,34,M,7866,1
29828,35,M,4075,0
29829,55,M,,0
29830,84,F,5000,0
29831,62,M,,0
29832,60,M,1500,0
29833,49,F,2083,3
29834,77,M,,0
29835,34,M,2600,0
29836,67,F,16786,1
29837,74,M,6500,0
29838,67,F,4090,0
29839,48,F,5730,0
29840,38,M,3000,0
29841,39,F,8166,3
29842,57,M,13800,3
29843,40,M,3583,3
29844,36,F,1154,2
29845,42,M,,0
29846,81,F,6500,0
29847,56,M,,0
29848,77,M,3500,2
29849,26,M,1950,0
29850,40,F,,0
29851,61,M,6666,0
29852,61,M,32000,0
29853,48,F,0,0
29854,35,M,,3
29855,66,M,2000,0
29856,61,F,2550,0
29857,52,M,6626,0
29858,42,F,,0
29859,48,F,4801,0
29860,36,M,3700,3
29861,65,F,,0
29862,68,M,,0
29863,49,M,8900,0
29864,30,F,1600,0
29865,63,M,6850,0
29866,30,F,,0
29867,52,M,2720,0
29868,63,M,9500,0
29869,49,M,1633,1
29870,54,F,4200,0
29871,50,M,,
29872,37,M,701,0
29873,67,F,5200,0
29874,76,M,1091,0
29875,32,M,8616,1
29876,38,F,7800,2
29877,37,M,2900,0
29878,28,F,2146,2
29879,35,F,,0
29880,70,M,5166,0
29881,36,F,3600,2
29882,38,M,0,1
29883,48,M,2800,1
29884,63,F,3200,0
29885,53,M,5319,1
29886,56,F,,
29887,28,M,750,0
29888,68,M,5300,0
29889,47,M,,0
29890,67,F,2900,0
29891,38,M,6500,1
29892,42,M,3500,0
29893,46,F,1250,1
29894,39,M,6748,2
29895,47,M,11050,3
29896,52,F,,
29897,62,M,12000,1
29898,68,F,4856,1
29899,34,F,5800,1
29900,74,M,,1
29901,60,F,,0
29902,90,M,,1
29903,74,M,7500,0
29904,46,F,15731,4
29905,74,M,6500,0
29906,55,F,12000,2
29907,43,M,15000,0
29908,64,M,7300,0
29909,38,M,6419,2
29910,50,F,5500,2
29911,43,M,4800,0
29912,51,M,9749,2
29913,58,F,7505,0
29914,52,M,7667,2
29915,65,M,,0
29916,33,F,2115,0
29917,63,M,,0
29918,66,F,,1
29919,50,F,6666,0
29920,33,M,10083,2
29921,34,F,11000,0
29922,46,M,5075,1
29923,37,M,3794,0
29924,89,F,1986,0
29925,63,M,0,0
29926,49,F,20916,2
29927,77,M,3000,1
29928,41,M,,2
29929,38,M,8033,0
29930,36,F,2864,2
29931,33,M,7000,0
29932,42,M,3800,0
29933,50,F,7314,2
29934,65,M,,0
29935,52,M,,
29936,35,F,5166,1
29937,68,M,,0
29938,83,F,1449,0
29939,30,F,6066,0
29940,49,M,10450,0
29941,52,F,7500,2
29942,65,M,,0
29943,36,M,,0
29944,54,F,4340,2
29945,76,M,5700,0
29946,51,F,4300,1
29947,38,M,3340,3
29948,35,M,0,0
29949,63,M,10000,0
29950,60,F,,0
29951,51,M,1550,0
29952,68,M,5833,1
29953,63,F,1,0
29954,66,M,12499,2
29955,63,M,4800,0
29956,43,F,9417,2
29957,43,M,9332,3
29958,87,F,,0
29959,45,F,5833,1
29960,82,M,,0
29961,85,F,3333,0
29962,51,M,5000,0
29963,36,M,7000,0
29964,44,F,13166,2
29965,23,M,,0
29966,57,F,21416,3
29967,65,M,2765,0
29968,69,M,,0
29969,31,M,8826,0
29970,65,F,5960,0
29971,29,M,1200,0
29972,51,M,,0
29973,79,F,0,0
29974,62,M,9000,1
29975,43,M,,1
29976,34,F,4550,2
29977,85,M,2400,0
29978,69,F,2260,0
29979,62,F,3000,0
29980,66,M,16283,0
29981,49,F,4583,0
29982,60,M,8950,2
29983,91,M,,0
29984,82,F,3050,0
29985,51,M,,3
29986,66,F,2500,0
29987,61,M,2336,0
29988,26,M,2000,0
29989,63,M,5540,0
29990,59,F,3200,1
29991,73,M,,0
29992,31,M,4583,2
29993,59,F,9221,0
29994,46,M,8667,1
29995,28,M,4500,1
29996,59,F,,0
29997,29,M,500,0
29998,50,F,6480,2
29999,58,F,8800,0
30000,59,M,8857,0
30001,45,F,3845,3
30002,63,M,12824,0
30003,52,M,1775,0
30004,68,F,4000,0
30005,42,M,1200,0
30006,23,F,898,0
30007,67,M,10147,0
30008,50,M,10000,0
30009,44,M,5000,1
30010,31,F,9000,2
30011,26,M,4250,0
30012,77,M,2628,0
30013,61,F,3500,0
30014,58,M,,0
30015,48,M,,
30016,50,F,5104,0
30017,26,M,,0
30018,76,F,1650,0
30019,37,F,11289,1
30020,65,M,,1
30021,63,F,,0
30022,52,M,12140,1
30023,43,M,2802,3
30024,44,F,17000,3
30025,78,M,,0
30026,53,F,,0
30027,55,M,8000,2
30028,48,M,7000,2
30029,44,M,,0
30030,62,F,4039,0
30031,56,M,3761,1
30032,53,M,7600,1
30033,48,F,5900,5
30034,72,M,4700,0
30035,52,M,,2
30036,52,F,9000,1
30037,43,M,12500,0
30038,51,F,7083,2
30039,54,F,2416,2
30040,57,M,5000,0
30041,28,F,,
30042,54,M,5300,0
30043,75,M,,0
30044,30,F,2000,0
30045,36,M,17333,0
30046,47,F,2500,1
30047,34,M,4666,0
30048,40,M,5000,0
30049,68,M,,0
30050,36,F,20000,1
30051,46,M,,0
30052,36,M,,0
30053,29,F,5608,0
30054,54,M,,1
30055,56,M,20820,3
30056,27,F,2164,0
30057,50,M,16900,0
30058,61,F,,0
30059,32,F,6250,1
30060,61,M,3900,0
30061,40,F,6083,2
30062,60,M,3600,0
30063,81,M,10500,0
30064,46,F,3500,3
30065,45,M,7500,3
30066,37,F,2000,2
30067,67,M,11250,0
30068,37,M,3333,0
30069,86,M,10000,1
30070,27,F,1500,0
30071,40,M,,0
30072,65,M,4442,0
30073,86,F,10431,0
30074,58,M,,0
30075,57,M,11000,2
30076,75,F,2600,0
30077,64,M,3539,1
30078,33,F,5625,0
30079,78,F,,0
30080,48,M,6167,0
30081,42,F,7500,3
30082,79,M,2800,0
30083,64,M,4500,0
30084,55,F,,0
30085,56,M,5535,1
30086,51,F,3586,3
30087,40,M,,0
30088,38,M,1650,2
30089,29,M,2200,0
30090,67,F,10163,0
30091,49,M,,0
30092,55,M,9025,2
30093,56,F,6700,2
30094,75,M,,0
30095,49,M,,0
30096,35,F,,0
30097,56,M,15000,4
30098,61,F,8333,3
30099,77,F,6065,0
30100,51,M,15750,3
30101,74,F,5778,0
30102,61,M,10070,1
30103,58,M,9250,0
30104,67,F,390,0
30105,65,M,2916,0
30106,43,F,14800,2
30107,59,M,8600,0
30108,45,M,4900,3
30109,39,M,1550,1
30110,75,F,,0
30111,32,M,3500,0
30112,41,M,4583,3
30113,32,F,6359,0
30114,63,M,,0
30115,33,M,3500,0
30116,35,F,2500,1
30117,76,M,,
30118,44,F,,0
30119,55,F,,0
30120,28,M,,0
30121,71,F,6666,0
30122,59,M,6700,0
30123,55,M,2600,1
30124,44,F,10232,2
30125,51,M,,0
30126,63,F,,
30127,43,M,3758,1
30128,68,M,8465,0
30129,54,M,9000,0
30130,93,F,,0
30131,73,M,,0
30132,54,M,12200,0
30133,56,F,,1
30134,88,M,5000,0
30135,53,M,8500,4
30136,49,F,8416,0
30137,57,M,4850,1
30138,53,F,,0
30139,30,F,12000,4
30140,73,M,,0
30141,80,F,10500,0
30142,64,M,23350,0
30143,46,M,8557,0
30144,56,F,6500,0
30145,57,M,3190,0
30146,51,F,4104,0
30147,63,M,10435,3
30148,38,M,4828,0
30149,63,M,,0
30150,55,F,3600,0
30151,38,M,5250,0
30152,63,M,2277,0
30153,55,F,5417,0
30154,74,M,,0
30155,65,M,7775,0
30156,64,F,3000,0
30157,59,M,,0
30158,70,F,5782,0
30159,53,F,0,3
30160,55,M,7891,3
30161,71,F,10062,0
30162,57,M,7050,0
30163,70,M,,0
30164,58,F,7906,0
30165,47,M,4506,4
30166,71,F,4800,0
30167,57,M,,0
30168,47,M,,0
30169,84,M,4400,0
30170,85,F,,0
30171,52,M,3600,2
30172,54,M,10000,2
30173,46,F,7500,2
30174,48,M,7933,2
30175,56,M,,0
30176,79,F,3200,0
30177,50,M,6585,1
30178,53,F,,4
30179,58,F,11000,0
30180,62,M,,0
30181,63,F,10618,0
30182,37,M,8000,0
30183,48,M,6072,0
30184,50,F,7720,0
30185,35,M,4500,1
30186,64,F,,0
30187,34,M,4500,0
30188,78,M,,0
30189,63,M,7866,0
30190,57,F,5400,0
30191,27,M,1000,0
30192,43,M,7067,0
30193,90,F,,0
30194,82,M,4804,0
30195,38,M,3614,1
30196,45,F,1300,3
30197,31,M,7358,5
30198,39,F,3801,0
30199,52,F,5500,0
30200,43,M,5933,0
30201,36,F,10249,0
30202,42,M,5200,2
30203,45,M,7100,0
30204,71,F,15000,0
30205,24,M,1892,1
30206,68,F,8041,0
30207,51,M,5000,0
30208,60,M,5672,0
30209,44,M,7519,1
30210,47,F,7374,1
30211,41,M,26666,0
30212,89,M,6650,0
30213,55,F,19890,3
30214,60,M,17500,2
30215,24,M,820,0
30216,58,F,4574,0
30217,44,M,,
30218,44,F,5833,4
30219,59,F,4100,0
30220,47,M,11000,2
30221,28,F,4906,0
30222,59,M,9703,1
30223,81,M,,0
30224,77,F,4000,0
30225,71,M,,0
30226,86,F,2083,0
30227,33,M,4712,2
30228,45,M,3100,2
30229,30,M,9500,0
30230,51,F,,3
30231,55,M,7749,1
30232,37,M,1800,2
30233,39,F,8583,2
30234,64,M,5797,0
30235,44,M,5000,1
30236,48,F,7488,3
30237,61,M,,0
30238,35,F,6089,1
30239,40,F,5868,1
30240,22,M,929,0
30241,62,F,13482,1
30242,47,M,5833,0
30243,32,M,10000,0
30244,60,F,7046,0
30245,39,M,13000,4
30246,44,F,3155,0
30247,58,M,12184,3
30248,63,M,4653,0
30249,45,M,4800,3
30250,52,F,7600,1
30251,61,M,,
30252,57,M,3200,2
30253,37,F,4583,2
30254,60,M,4800,0
30255,65,M,7500,0
30256,52,F,11000,3
30257,47,M,9500,0
30258,42,F,2452,1
30259,78,F,6000,0
30260,75,M,,0
30261,84,F,1193,0
30262,50,M,,0
30263,55,M,4000,0
30264,44,F,6400,0
30265,41,M,10166,2
30266,38,F,6300,3
30267,70,M,8750,0
30268,43,M,7083,2
30269,37,M,5041,0
30270,68,F,5180,0
30271,67,M,17460,1
30272,26,M,2000,0
30273,39,F,10416,2
30274,63,M,12281,0
30275,60,M,,0
30276,71,F,4600,0
30277,40,M,4650,0
30278,40,F,3374,3
30279,48,F,11993,1
30280,50,M,5500,0
30281,67,F,6571,0
30282,38,M,5600,2
30283,52,M,,4
30284,35,F,2200,0
30285,27,M,1500,0
30286,49,F,,0
30287,92,M,2500,0
30288,41,M,2800,2
30289,42,M,10800,0
30290,58,F,4875,1
30291,45,M,8933,3
30292,74,M,6255,0
30293,52,F,9550,0
30294,29,M,2200,0
30295,54,M,10700,1
30296,58,F,11416,0
30297,37,M,,0
30298,81,F,2100,0
30299,59,F,,0
30300,60,M,,0
30301,52,F,4340,0
30302,54,M,12916,0
30303,33,M,2400,1
30304,48,F,6914,2
30305,48,M,8500,4
30306,40,F,6500,1
30307,49,M,5574,1
30308,55,M,8833,0
30309,60,M,10306,1
30310,40,F,5666,0
30311,60,M,,0
30312,44,M,10000,1
30313,52,F,4333,0
30314,67,M,10000,1
30315,41,M,4375,0
30316,79,F,3509,0
30317,36,M,1920,4
30318,26,F,1451,0
30319,36,F,2750,0
30320,72,M,4100,0
30321,32,F,6818,3
30322,70,M,,
30323,23,M,820,0
30324,68,F,4166,0
30325,53,M,3333,0
30326,55,F,6500,3
30327,68,M,,0
30328,42,M,5583,1
30329,37,M,,0
30330,75,F,7500,1
30331,61,M,7250,0
30332,54,M,13312,1
30333,53,F,,4
30334,68,M,7200,1
30335,39,M,2500,0
30336,58,F,4500,0
30337,60,M,,0
30338,34,F,8500,0
30339,74,F,,0
30340,79,M,2435,0
30341,57,F,,0
30342,65,M,7938,0
30343,36,M,7400,1
30344,44,F,2200,0
30345,38,M,3425,1
30346,64,F,9136,0
30347,24,M,5300,0
30348,46,M,4400,3
30349,74,M,,
30350,34,F,5080,2
30351,68,M,7712,2
30352,30,M,1850,0
30353,30,F,2000,0
30354,40,M,7000,2
30355,70,M,,
30356,64,F,5000,0
30357,55,M,15000,2
30358,32,F,3000,1
30359,56,F,4166,0
30360,41,M,5500,1
30361,49,F,10000,2
30362,47,M,8333,1
30363,52,M,2709,2
30364,70,F,9400,0
30365,68,M,2610,0
30366,66,F,4524,0
30367,42,M,2113,1
30368,58,M,7160,0
30369,66,M,,0
30370,66,F,2166,0
30371,42,M,4360,2
30372,41,M,9014,0
30373,62,F,,
30374,66,M,,
30375,32,M,6233,0
30376,47,F,4141,0
30377,33,M,,0
30378,65,F,11000,0
30379,42,F,4291,3
30380,86,M,,0
30381,47,F,3572,2
30382,70,M,14733,0
30383,47,M,3250,0
30384,60,F,13400,0
30385,74,M,7102,1
30386,61,F,7520,0
30387,61,M,9204,0
30388,48,M,7600,2
30389,40,M,3811,0
30390,63,F,,0
30391,36,M,60000,0
30392,59,M,9980,0
30393,69,F,3741,0
30394,66,M,3068,0
30395,25,M,2360,0
30396,57,F,5702,0
30397,57,M,3800,0
30398,52,F,,0
30399,42,F,,
30400,67,M,4400,0
30401,68,F,5600,0
30402,62,M,,0
30403,59,M,6100,1
30404,54,F,2296,0
30405,71,M,6000,0
30406,64,F,2667,0
30407,49,M,6666,1
30408,38,M,300,0
30409,66,M,,2
30410,48,F,4550,2
30411,70,M,8200,0
30412,48,M,4252,2
30413,23,F,929,0
30414,61,M,3200,0
30415,25,M,2000,0
30416,29,F,3583,0
30417,61,M,3000,0
30418,76,F,,0
30419,45,F,20000,4
30420,50,M,9250,4
30421,59,F,9700,0
30422,81,M,2500,0
30423,57,M,25000,2
30424,43,F,12200,3
30425,28,M,2290,1
30426,86,F,1335,0
30427,62,M,,0
30428,45,M,0,1
30429,41,M,7219,3
30430,56,F,4800,0
30431,57,M,3000,1
30432,57,M,8250,4
30433,47,F,6250,4
30434,30,M,2800,2
30435,54,M,5800,2
30436,40,F,7000,3
30437,52,M,12916,2
30438,40,F,5694,0
30439,29,F,1000,0
30440,45,M,3291,2
30441,59,F,9900,1
30442,64,M,3333,0
30443,33,M,1300,0
30444,34,F,4583,1
30445,38,M,,0
30446,45,F,1535,1
30447,49,M,2500,0
30448,45,M,10100,0
30449,51,M,13548,2
30450,29,F,2134,0
30451,52,M,15916,2
30452,53,M,,0
30453,82,F,,0
30454,27,M,764,0
30455,80,M,4800,0
30456,88,F,2500,0
30457,44,M,4731,0
30458,56,F,3200,1
30459,31,F,,
30460,46,M,30625,3
30461,71,F,,0
30462,41,M,6166,0
30463,36,M,2000,0
30464,60,F,,
30465,33,M,4333,1
30466,42,F,4500,1
30467,40,M,5400,2
30468,56,M,,3
30469,69,M,6400,0
30470,27,F,2917,0
30471,74,M,10500,0
30472,77,M,0,0
30473,71,F,,0
30474,58,M,,0
30475,37,M,10000,1
30476,40,F,11455,2
30477,38,M,1625,0
30478,40,F,5000,1
30479,55,F,5040,2
30480,48,M,0,3
30481,26,F,1850,0
30482,53,M,2256,1
30483,63,M,100,0
30484,63,F,11000,0
30485,60,M,5416,3
30486,53,F,5000,0
30487,75,M,,0
30488,50,M,4517,2
30489,50,M,,0
30490,56,F,7921,2
30491,65,M,15202,0
30492,27,M,10000,0
30493,57,F,13900,2
30494,42,M,7500,3
30495,71,M,1325,0
30496,63,F,13500,0
30497,53,M,10000,1
30498,31,F,3333,0
30499,63,F,,0
30500,57,M,4700,1
30501,59,F,6200,1
30502,43,M,6299,1
30503,34,M,4166,0
30504,40,F,7500,1
30505,62,M,7683,0
30506,50,F,5192,0
30507,45,M,,0
30508,40,M,4074,0
30509,48,M,5500,1
30510,40,F,,2
30511,39,M,4800,2
30512,52,M,2000,0
30513,42,F,5871,3
30514,61,M,5115,0
30515,28,M,1400,0
30516,67,F,14166,0
30517,70,M,7500,0
30518,32,F,1600,1
30519,43,F,5925,0
30520,57,M,21210,3
30521,85,F,3832,0
30522,60,M,,0
30523,62,M,14100,1
30524,47,F,11085,3
30525,66,M,10133,0
30526,60,F,3656,0
30527,40,M,,0
30528,54,M,18750,0
30529,50,M,3162,0
30530,59,F,14300,1
30531,76,M,6425,0
30532,63,M,,0
30533,57,F,,0
30534,37,M,10149,1
30535,80,M,4300,1
30536,27,F,2000,0
30537,45,M,2500,0
30538,48,F,1360,0
30539,47,F,4168,2
30540,42,M,,0
30541,22,F,2500,0
30542,42,M,,0
30543,61,M,5643,0
30544,35,F,0,2
30545,72,M,,0
30546,70,F,5070,0
30547,57,M,6500,3
30548,65,M,,1
30549,28,M,7500,1
30550,31,F,3400,2
30551,65,M,8333,0
30552,80,M,2695,0
30553,30,F,2100,2
30554,71,M,8764,0
30555,29,M,3200,0
30556,47,F,4583,0
30557,42,M,,2
30558,34,F,28000,0
30559,32,F,,0
30560,66,M,,0
30561,52,F,6011,1
30562,56,M,25600,1
30563,81,M,8000,0
30564,38,F,5146,3
30565,42,M,6038,2
30566,46,F,1400,0
30567,60,M,11250,0
30568,68,M,,0
30569,52,M,1700,0
30570,51,F,,
30571,66,M,25000,0
30572,42,M,5000,0
30573,59,F,4000,3
30574,30,M,3500,2
30575,62,M,,0
30576,32,F,4950,0
30577,64,M,5020,0
30578,60,F,7600,0
30579,39,F,,3
30580,50,M,12898,3
30581,41,F,7000,4
30582,57,M,9000,0
30583,45,M,9833,0
30584,39,F,7100,4
30585,64,M,4930,0
30586,45,F,6000,2
30587,59,M,1666,2
30588,65,M,5336,0
30589,71,M,3000,0
30590,52,F,6500,4
30591,52,M,4000,0
30592,59,M,4583,1
30593,37,F,8333,1
30594,33,M,2400,1
30595,36,M,11410,2
30596,66,F,8212,0
30597,78,M,,0
30598,69,F,4310,0
30599,62,F,,0
30600,44,M,,1
30601,50,F,13664,2
30602,42,M,4690,4
30603,48,M,4000,0
30604,31,F,7000,0
30605,55,M,12000,3
30606,58,F,3969,0
30607,26,M,,
30608,44,M,3500,3
30609,34,M,3465,0
30610,58,F,5024,0
30611,41,M,3614,3
30612,59,M,6332,0
30613,42,F,2800,1
30614,63,M,856,0
30615,59,M,2875,0
30616,31,F,4360,0
30617,42,M,3600,2
30618,34,F,6400,0
30619,61,F,12100,0
30620,59,M,9694,1
30621,70,F,4800,0
30622,39,M,10083,0
30623,70,M,3056,0
30624,37,F,3800,1
30625,41,M,1026,3
30626,56,F,4366,0
30627,58,M,11700,4
30628,32,M,7850,2
30629,28,M,1736,0
30630,50,F,10500,0
30631,57,M,,2
30632,42,M,6800,2
30633,57,F,2750,0
30634,43,M,6000,1
30635,32,M,16666,0
30636,32,F,9166,1
30637,34,M,6066,1
30638,38,F,11666,3
30639,27,F,1000,0
30640,56,M,4500,1
30641,59,F,3500,1
30642,41,M,4000,2
30643,67,M,7700,1
30644,48,F,8833,3
30645,44,M,2800,1
30646,26,F,1666,0
30647,39,M,5625,3
30648,46,M,11998,1
30649,62,M,6600,0
30650,78,F,6200,0
30651,60,M,,0
30652,52,M,7176,1
30653,53,F,9041,2
30654,69,M,8333,0
30655,52,M,10500,1
30656,88,F,4705,1
30657,61,M,4166,0
30658,79,F,16333,0
30659,41,F,14376,2
30660,58,M,2700,0
30661,71,F,4000,0
30662,73,M,4300,0
30663,59,M,4266,0
30664,64,F,9335,0
30665,42,M,6000,2
30666,56,F,7000,0
30667,52,M,2750,2
30668,45,M,,0
30669,53,M,10000,2
30670,64,F,4700,2
30671,65,M,4000,1
30672,44,M,,0
30673,73,F,3687,0
30674,50,M,7209,0
30675,67,M,1400,0
30676,44,F,3583,2
30677,36,M,,1
30678,62,F,4533,0
30679,71,F,1542,0
30680,27,M,,0
30681,60,F,4000,0
30682,36,M,5100,2
30683,38,M,5849,3
30684,50,F,9416,3
30685,25,M,1400,0
30686,50,F,12800,1
30687,40,M,6833,2
30688,40,M,12000,1
30689,61,M,12001,0
30690,62,F,2500,0
30691,59,M,,0
30692,59,M,17000,0
30693,45,F,1,0
30694,38,M,5916,2
30695,45,M,6250,0
30696,69,F,2772,0
30697,62,M,,1
30698,56,F,1900,0
30699,46,F,,0
30700,66,M,8195,0
30701,66,F,6100,2
30702,55,M,7091,0
30703,51,M,,0
30704,34,F,4583,0
30705,45,M,,0
30706,70,F,10500,0
30707,50,M,3004,2
30708,50,M,1,0
30709,65,M,12250,0
30710,60,F,6883,0
30711,60,M,6890,3
30712,64,M,17800,0
30713,44,F,,1
30714,53,M,2726,3
30715,44,M,3126,0
30716,64,F,15500,0
30717,47,M,0,0
30718,57,F,,0
30719,78,F,,
30720,31,M,9748,2
30721,82,F,3700,0
30722,47,M,,0
30723,31,M,2000,0
30724,56,F,5000,0
30725,62,M,3333,0
30726,46,F,7056,1
30727,89,M,600,0
30728,71,M,4600,0
30729,68,M,2800,0
30730,55,F,7974,0
30731,56,M,8333,0
30732,51,M,,0
30733,51,F,9556,1
30734,55,M,5833,0
30735,37,M,2000,0
30736,55,F,14166,0
30737,60,M,1100,0
30738,54,F,,0
30739,31,F,,0
30740,49,M,6700,1
30741,73,F,5645,0
30742,39,M,9672,2
30743,64,M,5214,2
30744,40,F,5450,2
30745,73,M,3711,0
30746,38,F,6321,3
30747,35,M,6000,0
30748,56,M,3456,0
30749,34,M,6416,1
30750,48,F,3200,2
30751,68,M,11000,1
30752,39,M,10452,2
30753,47,F,3000,2
30754,55,M,,0
30755,28,M,,0
30756,65,F,,0
30757,36,M,4500,3
30758,56,F,11875,0
30759,77,F,,0
30760,25,M,2000,1
30761,58,F,5000,0
30762,35,M,3725,1
30763,40,M,7200,2
30764,45,F,8000,4
30765,62,M,5700,1
30766,59,F,0,0
30767,76,M,,0
30768,65,M,23750,1
30769,56,M,,0
30770,56,F,8916,0
30771,66,M,6354,1
30772,36,M,3500,0
30773,62,F,5266,1
30774,76,M,4164,0
30775,61,M,12000,1
30776,51,F,,1
30777,60,M,,0
30778,46,F,8500,2
30779,58,F,1,0
30780,69,M,11083,1
30781,63,F,12750,1
30782,66,M,,0
30783,62,M,6969,0
30784,49,F,,0
30785,25,M,1800,0
30786,41,F,2180,1
30787,67,M,2500,0
30788,58,M,6117,0
30789,55,M,,
30790,84,F,5127,0
30791,46,M,7333,0
30792,67,M,,0
30793,32,F,2000,1
30794,56,M,5656,0
30795,61,M,,0
30796,52,F,8000,3
30797,50,M,3500,0
30798,44,F,2000,1
30799,51,F,10500,0
30800,54,M,1600,1
30801,35,F,,0
30802,52,M,8223,0
30803,27,M,2992,0
30804,51,F,,
30805,45,M,2302,1
30806,32,F,4600,2
30807,41,M,6981,0
30808,73,M,4001,0
30809,35,M,6770,1
30810,60,F,27500,0
30811,58,M,8166,2
30812,52,M,8700,0
30813,35,F,6400,0
30814,56,M,12958,0
30815,69,M,700,0
30816,66,F,8391,0
30817,50,M,13316,0
30818,34,F,3144,2
30819,47,F,,0
30820,63,M,5853,0
30821,68,F,2300,0
30822,39,M,11000,2
30823,46,M,5200,4
30824,46,F,5125,0
30825,34,M,5111,0
30826,53,F,6439,0
30827,65,M,5655,0
30828,41,M,5441,3
30829,31,M,,0
30830,50,F,8078,3
30831,74,M,,0
30832,48,M,7208,1
30833,48,F,11750,3
30834,74,M,4602,0
30835,26,M,864,0
30836,59,F,12000,1
30837,52,M,10000,2
30838,54,F,9366,0
30839,40,F,,0
30840,46,M,8750,1
30841,38,F,9127,4
30842,67,M,8800,0
30843,39,M,7551,2
30844,41,F,,0
30845,63,M,6916,0
30846,40,F,10100,3
30847,40,M,2500,1
30848,60,M,,0
30849,66,M,5700,0
30850,46,F,,3
30851,28,M,1663,0
30852,43,M,13800,2
30853,57,F,2500,1
30854,65,M,3583,0
30855,58,M,,0
30856,50,F,6200,0
30857,46,M,3000,2
30858,47,F,6250,0
30859,40,F,4000,0
30860,45,M,7436,3
30861,39,F,5033,0
30862,77,M,6500,0
30863,71,M,,0
30864,59,F,4500,0
30865,51,M,6083,8
30866,70,F,9811,1
30867,36,M,4500,0
30868,47,M,9250,0
30869,31,M,4307,0
30870,86,F,5300,0
30871,33,M,5500,2
30872,85,M,,0
30873,58,F,9933,1
30874,28,M,7100,0
30875,46,M,10834,7
30876,62,F,5400,1
30877,31,M,10000,4
30878,32,F,7000,0
30879,80,F,,0
30880,56,M,7833,0
30881,46,F,12250,1
30882,84,M,2500,0
30883,64,M,5726,0
30884,77,F,,0
30885,85,M,1301,0
30886,27,F,,0
30887,95,M,3333,1
30888,45,M,8461,0
30889,36,M,4000,0
30890,75,F,,
30891,43,M,1050,0
30892,47,M,6670,0
30893,40,F,,2
30894,53,M,,0
30895,38,M,,
30896,37,F,2760,3
30897,33,M,,0
30898,59,F,5209,0
30899,57,F,4000,1
30900,34,M,3333,0
30901,24,F,2042,0
30902,49,M,5418,0
30903,65,M,9000,0
30904,83,F,,
30905,25,M,4583,0
30906,54,F,,0
30907,61,M,12633,1
30908,43,M,1113,1
30909,62,M,1600,0
30910,37,F,5000,1
30911,78,M,8000,0
30912,47,M,14500,0
30913,74,F,1766,0
30914,40,M,4666,0
30915,36,M,10030,2
30916,64,F,,0
30917,30,M,4033,0
30918,22,F,2083,0
30919,48,F,4046,1
30920,30,M,1961,0
30921,61,F,,0
30922,53,M,8733,1
30923,48,M,,0
30924,35,F,3000,1
30925,53,M,560,1
30926,49,F,12040,1
30927,79,M,,
30928,29,M,,0
30929,60,M,,0
30930,76,F,3000,0
30931,56,M,,0
30932,75,M,0,0
30933,50,F,,0
30934,66,M,1,0
30935,32,M,2461,2
30936,69,F,9750,0
30937,64,M,,0
30938,53,F,,0
30939,59,F,21953,1
30940,65,M,12531,0
30941,37,F,3253,0
30942,27,M,5000,0
30943,36,M,7000,2
30944,58,F,9401,0
30945,62,M,10500,0
30946,74,F,,0
30947,40,M,6726,4
30948,53,M,9941,1
30949,63,M,5175,0
30950,66,F,6000,0
30951,54,M,,0
30952,50,M,7423,3
30953,53,F,1500,0
30954,87,M,,
30955,37,M,3720,0
30956,75,F,4629,0
30957,48,M,,0
30958,32,F,6495,4
30959,41,F,,2
30960,62,M,,0
30961,57,F,3805,0
30962,43,M,,0
30963,60,M,,1
30964,38,F,6735,3
30965,53,M,,0
30966,69,F,7794,0
30967,68,M,0,0
30968,74,M,2875,0
30969,72,M,1764,1
30970,84,F,2500,0
30971,48,M,,0
30972,78,M,4000,0
30973,53,F,,0
30974,55,M,6418,6
30975,49,M,2769,0
30976,32,F,7500,0
30977,41,M,10833,0
30978,51,F,10858,3
30979,32,F,8517,0
30980,75,M,11680,1
30981,48,F,20550,3
30982,78,M,9083,0
30983,45,M,5250,0
30984,52,F,,0
30985,30,M,1888,0
30986,50,F,6138,1
30987,38,M,9500,0
30988,54,M,5916,0
30989,53,M,,0
30990,63,F,10866,0
30991,53,M,30000,4
30992,72,M,8400,0
30993,56,F,5500,1
30994,62,M,3524,1
30995,45,M,12500,1
30996,67,F,3400,1
30997,58,M,,0
30998,57,F,6764,0
30999,39,F,7280,0
31000,69,M,,0
31001,67,F,7083,0
31002,66,M,,0
31003,49,M,8671,0
31004,30,F,7450,1
31005,46,M,4000,2
31006,69,F,8055,1
31007,59,M,7400,0
31008,27,M,4580,0
31009,83,M,6583,0
31010,41,F,3500,3
31011,32,M,1820,0
31012,39,M,,0
31013,42,F,2917,3
31014,40,M,,2
31015,41,M,3800,0
31016,69,F,6040,1
31017,65,M,4665,0
31018,34,F,2916,0
31019,44,F,7000,0
31020,51,M,8666,0
31021,52,F,,0
31022,71,M,,0
31023,60,M,4724,2
31024,51,F,,0
31025,59,M,1300,0
31026,44,F,4000,3
31027,61,M,8500,1
31028,47,M,6000,3
31029,71,M,4400,0
31030,31,F,750,0
31031,48,M,4100,0
31032,41,M,13000,2
31033,54,F,6100,0
